date,temperature,humidity,verdict
2024-04-07 16:00:00,19.33729806364986,62.20174168404125,0
2024-04-07 20:00:00,24.844691638879254,66.96138410060846,0
2024-04-08 00:00:00,25.020002627922135,55.608248369292426,1
2024-04-08 04:00:00,25.777743300333185,48.20579575968508,0
2024-04-08 08:00:00,31.22206362872634,48.80205439803439,0
2024-04-08 12:00:00,22.472048910548562,55.12344204783076,0
2024-04-08 16:00:00,19.595863237254033,61.56532864886797,0
2024-04-08 20:00:00,23.12042181493172,57.33740397668973,0
2024-04-09 00:00:00,26.36239283420725,60.60630691460414,0
2024-04-09 04:00:00,30.073750939480263,67.66061759175692,0
2024-04-09 08:00:00,28.821523640598635,50.920739365104886,0
2024-04-09 12:00:00,31.888467349493187,42.56062084998074,0
2024-04-09 16:00:00,16.194201927808273,57.640021472232924,0
2024-04-09 20:00:00,29.305190895289105,54.736873755216656,0
2024-04-10 00:00:00,18.31467530197,74.08049579347318,1
2024-04-10 04:00:00,21.591582027450727,50.443108624383896,0
2024-04-10 08:00:00,33.566254641844885,47.65699211038633,1
2024-04-10 12:00:00,29.35295311714904,53.94403105842749,0
2024-04-10 16:00:00,19.314075705323916,51.30202097209215,0
2024-04-10 20:00:00,21.021981737891494,54.463458615148085,0
2024-04-11 00:00:00,18.554392349518,56.197537149754154,1
2024-04-11 04:00:00,26.042456358560333,39.46227589038443,1
2024-04-11 08:00:00,29.177060350642908,38.98383948270298,1
2024-04-11 12:00:00,15.94422482834189,41.02634692470268,1
2024-04-11 16:00:00,24.029689693571335,53.401234826294775,0
2024-04-11 20:00:00,26.406383382319625,56.418678155340274,0
2024-04-12 00:00:00,31.12255264768027,45.441799283489885,1
2024-04-12 04:00:00,21.913513907371843,63.310763582173514,0
2024-04-12 08:00:00,31.832629397985645,33.350789871706105,1
2024-04-12 12:00:00,31.911044713303518,61.04215602519588,0
2024-04-12 16:00:00,18.737707345785672,45.4833396998666,1
2024-04-12 20:00:00,29.539616990164934,63.39252396307102,0
2024-04-13 00:00:00,25.31319378375249,58.5571618014456,1
2024-04-13 04:00:00,33.760417242742434,61.59192823146261,0
2024-04-13 08:00:00,28.940366231212423,47.95368209682193,0
2024-04-13 12:00:00,22.828544678586212,57.952662745984895,0
2024-04-13 16:00:00,16.909678863397595,49.253844975629356,1
2024-04-13 20:00:00,31.207684116900822,59.18426782531735,0
2024-04-14 00:00:00,34.726294976364066,45.445348858513896,0
2024-04-14 04:00:00,25.378913843729254,62.12618110529936,0
2024-04-14 08:00:00,25.05883662525586,57.957333964653984,0
2024-04-14 12:00:00,23.800865429431937,41.93475380692671,0
2024-04-14 16:00:00,21.44832452755858,66.3036461276942,0
2024-04-14 20:00:00,24.820541765176568,60.239045245524714,0
2024-04-15 00:00:00,23.9078156560416,58.376601626744794,1
2024-04-15 04:00:00,28.68322261183511,43.363499189048085,1
2024-04-15 08:00:00,25.83053711001223,46.732957888958566,0
2024-04-15 12:00:00,28.09251374145725,56.98636493517697,0
2024-04-15 16:00:00,30.239884428741107,47.37405443876036,0
2024-04-15 20:00:00,29.223715669662784,50.607372770926524,1
2024-04-16 00:00:00,24.164612293986288,50.06399226357598,1
2024-04-16 04:00:00,26.45100912317903,54.60246698756877,0
2024-04-16 08:00:00,32.51482630011333,43.25829613331165,0
2024-04-16 12:00:00,26.084557907910806,74.184266462864,0
2024-04-16 16:00:00,25.228263954005715,52.21296218456431,0
2024-04-16 20:00:00,30.31754916097719,52.383164873231614,0
2024-04-17 00:00:00,22.4795892180821,52.987468673409936,1
2024-04-17 04:00:00,23.781268175504373,63.05125613823325,0
2024-04-17 08:00:00,30.660428301461415,40.828509624269074,0
2024-04-17 12:00:00,20.552693439651904,64.86438754354118,0
2024-04-17 16:00:00,29.362176399885087,40.73135085324512,1
2024-04-17 20:00:00,22.607302116794568,43.08250907703598,0
2024-04-18 00:00:00,26.57736231992175,50.22472316518846,1
2024-04-18 04:00:00,34.08287781999689,61.42061279326402,0
2024-04-18 08:00:00,29.836682511381383,51.08873497130594,0
2024-04-18 12:00:00,17.34629800586189,67.97533160404865,0
2024-04-18 16:00:00,31.912842419313332,37.72668793614929,0
2024-04-18 20:00:00,23.57252245140483,52.859699398640785,0
2024-04-19 00:00:00,29.97453533811222,56.12716236348069,0
2024-04-19 04:00:00,24.11531948615196,41.38763663700844,1
2024-04-19 08:00:00,29.409875947914735,44.60328066170042,0
2024-04-19 12:00:00,20.152932199967545,57.795942547959484,0
2024-04-19 16:00:00,23.895885936467025,47.85378147250145,0
2024-04-19 20:00:00,19.373163867410646,47.20992635251141,0
2024-04-20 00:00:00,24.788561690262227,62.573008568481086,1
2024-04-20 04:00:00,33.65251235979884,48.11151323414774,0
2024-04-20 08:00:00,33.0645886912386,51.4937711563668,0
2024-04-20 12:00:00,15.508217861693531,57.45939700598951,0
2024-04-20 16:00:00,26.35763543471655,48.51464257588643,0
2024-04-20 20:00:00,18.48075103922041,50.362326101963816,0
2024-04-21 00:00:00,23.94581805267773,42.15212542124067,1
2024-04-21 04:00:00,22.407484277588104,42.89023825022298,1
2024-04-21 08:00:00,26.239399164642414,66.01795816239147,0
2024-04-21 12:00:00,24.11071770998852,47.22058048746474,0
2024-04-21 16:00:00,23.15010613381071,56.267583174903834,0
2024-04-21 20:00:00,26.785411716687566,54.933087670550016,0
2024-04-22 00:00:00,21.53007161793648,54.919389363597936,1
2024-04-22 04:00:00,24.493722229083495,38.26251413580444,1
2024-04-22 08:00:00,26.572854601550993,48.96340198344519,0
2024-04-22 12:00:00,31.50766875246551,68.3197720297402,0
2024-04-22 16:00:00,26.73913441631008,48.10457102138571,0
2024-04-22 20:00:00,26.06193399396807,56.00922761944019,0
2024-04-23 00:00:00,16.475075231206965,52.44863465527297,1
2024-04-23 04:00:00,28.836195717384484,49.614373809967276,0
2024-04-23 08:00:00,34.37933743023079,53.21319206759903,0
2024-04-23 12:00:00,16.61100444386909,57.874635085795155,0
2024-04-23 16:00:00,17.159027887638338,53.921534971175205,0
2024-04-23 20:00:00,22.904240000395696,54.84485871479559,0
2024-04-24 00:00:00,30.514880295724556,60.86808131809542,1
2024-04-24 04:00:00,24.88126585895404,54.396571246853206,0
2024-04-24 08:00:00,28.97630342653494,36.25060199904256,1
2024-04-24 12:00:00,22.85898496941918,62.587334882894886,0
2024-04-24 16:00:00,27.920812075586078,58.64840498673606,0
2024-04-24 20:00:00,22.297984590160823,53.14103792180652,0
2024-04-25 00:00:00,27.01588310280745,66.96152144129687,1
2024-04-25 04:00:00,20.802102709160593,48.135759941251166,0
2024-04-25 08:00:00,23.175648033462828,49.64209778432487,0
2024-04-25 12:00:00,26.032678818657935,44.45454563484141,1
2024-04-25 16:00:00,35.32060551857318,44.24122030135488,0
2024-04-25 20:00:00,26.091152556933714,38.59228568409218,0
2024-04-26 00:00:00,28.44640967273679,55.779356584607896,1
2024-04-26 04:00:00,23.332802426669886,60.082131330865316,0
2024-04-26 08:00:00,31.617210671493122,52.05768427814926,0
2024-04-26 12:00:00,22.07732132148418,58.870392918816684,0
2024-04-26 16:00:00,30.607184668008,63.93587632268781,0
2024-04-26 20:00:00,25.794956106246154,52.101790375218194,1
2024-04-27 00:00:00,27.649729670896058,41.77379310774636,1
2024-04-27 04:00:00,22.750791754293136,47.78359968134184,0
2024-04-27 08:00:00,30.692390359530254,41.719909773159294,0
2024-04-27 12:00:00,25.43132387742787,37.069306061286966,1
2024-04-27 16:00:00,19.95285824948729,41.770119918831995,1
2024-04-27 20:00:00,22.947559484685563,64.54044032966,0
2024-04-28 00:00:00,22.73117925122212,57.09084526389384,1
2024-04-28 04:00:00,18.44684879477416,57.06191444628066,0
2024-04-28 08:00:00,24.499929528063127,51.24440200288686,0
2024-04-28 12:00:00,21.046133070722707,42.85690036635312,1
2024-04-28 16:00:00,25.783891715617607,66.96115167656473,0
2024-04-28 20:00:00,21.28259890907264,47.71684121041118,1
2024-04-29 00:00:00,18.025754129135173,66.7912158208523,1
2024-04-29 04:00:00,25.770473741052726,51.32171753961617,0
2024-04-29 08:00:00,29.78808392639641,43.22365959751515,0
2024-04-29 12:00:00,25.184582421072918,57.264081626816846,0
2024-04-29 16:00:00,21.04644644654641,45.83324870513914,1
2024-04-29 20:00:00,22.047636507154355,45.42430087426844,1
2024-04-30 00:00:00,29.085263809866778,54.57169782591008,1
2024-04-30 04:00:00,32.33781453756872,58.026562603081025,0
2024-04-30 08:00:00,37.46078893369335,56.39363161599602,0
2024-04-30 12:00:00,22.838251325083547,63.10443319111584,0
2024-04-30 16:00:00,16.38965600049972,52.17373168170324,0
2024-04-30 20:00:00,31.839031150553033,46.841265976835516,0
2024-05-01 00:00:00,29.302514313711125,53.192219077188,1
2024-05-01 04:00:00,28.467369242114124,50.20158121653536,0
2024-05-01 08:00:00,23.91148293837754,53.56195426135255,0
2024-05-01 12:00:00,17.851890098551184,62.89367496504686,0
2024-05-01 16:00:00,24.260401793254086,66.98493980099427,0
2024-05-01 20:00:00,30.286356031342162,57.55272255913465,0
2024-05-02 00:00:00,31.46162192575157,46.786476255662556,0
2024-05-02 04:00:00,23.013256135364077,45.09634609913216,1
2024-05-02 08:00:00,33.04215754896554,46.733155160085026,0
2024-05-02 12:00:00,29.08131425247903,58.44238304588815,0
2024-05-02 16:00:00,26.026737029133116,50.92915821302738,0
2024-05-02 20:00:00,25.60599751960771,61.70200020559242,0
2024-05-03 00:00:00,21.269254118699408,60.89508057651214,0
2024-05-03 04:00:00,21.91196493301532,53.38836460183077,0
2024-05-03 08:00:00,21.94997356283853,28.800030262173102,1
2024-05-03 12:00:00,17.83078099663341,48.71973420964128,0
2024-05-03 16:00:00,22.406036030482646,48.3795410576336,0
2024-05-03 20:00:00,22.254830997963563,57.27780976044561,0
2024-05-04 00:00:00,25.07919808780653,51.99421328397831,1
2024-05-04 04:00:00,26.586396066135702,52.7897895777775,0
2024-05-04 08:00:00,31.63883822810607,36.62279252366593,1
2024-05-04 12:00:00,21.337581844523466,63.033129076113696,0
2024-05-04 16:00:00,20.49443583848169,48.94376082156278,0
2024-05-04 20:00:00,27.095301526290665,59.88947241976366,0
2024-05-05 00:00:00,14.196774683513866,52.80331030744597,1
2024-05-05 04:00:00,21.105778718142364,48.03865201142279,0
2024-05-05 08:00:00,32.1334597163568,46.72022794244815,0
2024-05-05 12:00:00,15.926601023198533,68.37814565512971,0
2024-05-05 16:00:00,38.441946786137464,51.049569692304225,0
2024-05-05 20:00:00,26.27037459389282,57.05683572689505,0
2024-05-06 00:00:00,26.11288587930908,61.06143403409615,1
2024-05-06 04:00:00,28.349534787249347,38.63743036460548,1
2024-05-06 08:00:00,35.916986185033224,54.78207037939643,0
2024-05-06 12:00:00,18.84796241048509,56.675108984542526,0
2024-05-06 16:00:00,19.94461115815539,53.8099517654956,0
2024-05-06 20:00:00,26.581427994008035,63.86213615147848,1
2024-05-07 00:00:00,24.359805498258638,53.49069504011351,1
2024-05-07 04:00:00,30.32830102150926,55.7143521849275,0
2024-05-07 08:00:00,34.202065421326004,42.77722428946571,0
2024-05-07 12:00:00,24.57602643111634,48.94411780308563,0
2024-05-07 16:00:00,35.46723664848772,57.01637075563177,0
2024-05-07 20:00:00,21.547057215792034,60.85272943521886,0
2024-05-08 00:00:00,22.71256902325321,59.89153057941395,1
2024-05-08 04:00:00,23.954950290127712,57.628856336934234,0
2024-05-08 08:00:00,31.45466338053888,38.24006180132877,1
2024-05-08 12:00:00,29.295305115386107,57.43986869595948,0
2024-05-08 16:00:00,17.806096247878923,48.69163696084712,0
2024-05-08 20:00:00,23.871239735463625,48.855476855425984,0
2024-05-09 00:00:00,29.399855578491508,53.29532652318827,0
2024-05-09 04:00:00,34.28803416362069,44.834965916756225,0
2024-05-09 08:00:00,33.42703247144811,64.1053981207292,0
2024-05-09 12:00:00,28.307357103430693,44.52403808307704,0
2024-05-09 16:00:00,23.735896452351742,52.903759610473365,0
2024-05-09 20:00:00,24.614628788184337,55.40789189528998,0
2024-05-10 00:00:00,27.332835577714054,45.81231341003662,1
2024-05-10 04:00:00,16.64621129018553,53.33329291396565,0
2024-05-10 08:00:00,30.764439466454835,50.45036611769827,0
2024-05-10 12:00:00,17.74306612427271,49.06747457013914,0
2024-05-10 16:00:00,26.820133642007985,50.07398911059153,0
2024-05-10 20:00:00,24.926173091568614,52.988503069551854,0
2024-05-11 00:00:00,28.352881834383034,49.873086838687975,1
2024-05-11 04:00:00,25.4302459425088,65.33058914543811,0
2024-05-11 08:00:00,21.341304440062366,32.51744999106428,1
2024-05-11 12:00:00,27.824264459355852,58.80780115293958,0
2024-05-11 16:00:00,31.83133667854814,46.82757217554866,0
2024-05-11 20:00:00,31.024058778428262,40.52850215479447,0
2024-05-12 00:00:00,26.706552818162674,55.4265137555152,1
2024-05-12 04:00:00,24.35355601745318,58.34063464564103,0
2024-05-12 08:00:00,25.066932216532134,44.614986051110385,1
2024-05-12 12:00:00,32.698689064280366,59.50255058077972,1
2024-05-12 16:00:00,20.83858341372843,42.22050944070476,1
2024-05-12 20:00:00,23.107908253376557,56.74574486416206,0
2024-05-13 00:00:00,26.712623195805147,53.30669767732219,1
2024-05-13 04:00:00,20.630634192660604,58.104298536177865,0
2024-05-13 08:00:00,28.378072077170554,38.20390712921403,1
2024-05-13 12:00:00,30.13247283343422,57.41576033170314,1
2024-05-13 16:00:00,19.951951193022047,54.33460113938206,0
2024-05-13 20:00:00,23.682434711239054,43.19744609620709,1
2024-05-14 00:00:00,25.384387613048734,57.388834651853465,1
2024-05-14 04:00:00,32.46944872562918,59.43721640434121,0
2024-05-14 08:00:00,33.83571032578622,44.23711135842581,0
2024-05-14 12:00:00,22.010804441686446,70.81211649477855,0
2024-05-14 16:00:00,27.75293485696041,57.50971017588339,0
2024-05-14 20:00:00,28.01894729496882,56.188623603601144,0
2024-05-15 00:00:00,13.54560927875966,54.2167415325563,1
